title,publication_date,capture_time,language,domain,url,original_capture_url,archive_playback_url,article_url
"After its statistics are questioned, the Gaza health ministry released evidence of a heavy death toll among children.",2023-10-27,2023-10-28T02:37:14Z,en,nytimes.com,https://www.nytimes.com/live/2023/10/27/world/israel-hamas-war-gaza-news/the-gaza-health-ministrys-list-of-people-killed-includes-more-than-600-children-under-age-4,https://web.archive.org/web/20231028023714id_/https://www.nytimes.com/live/2023/10/27/world/israel-hamas-war-gaza-news/the-gaza-health-ministrys-list-of-people-killed-includes-more-than-600-children-under-age-4,https://web.archive.org/web/20231028023714/https://www.nytimes.com/live/2023/10/27/world/israel-hamas-war-gaza-news/the-gaza-health-ministrys-list-of-people-killed-includes-more-than-600-children-under-age-4,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpL2xpdmUvMjAyMy8xMC8yNy93b3JsZC9pc3JhZWwtaGFtYXMtd2FyLWdhemEtbmV3cy90aGUtZ2F6YS1oZWFsdGgtbWluaXN0cnlzLWxpc3Qtb2YtcGVvcGxlLWtpbGxlZC1pbmNsdWRlcy1tb3JlLXRoYW4tNjAwLWNoaWxkcmVuLXVuZGVyLWFnZS00
The national security adviser has drawn criticism for recent public remarks.,2023-10-27,2023-10-28T02:15:00Z,en,nytimes.com,https://www.nytimes.com/live/2023/10/27/world/israel-hamas-war-gaza-news/the-national-security-adviser-has-drawn-criticism-for-recent-public-remarks,https://web.archive.org/web/20231028021500id_/https://www.nytimes.com/live/2023/10/27/world/israel-hamas-war-gaza-news/the-national-security-adviser-has-drawn-criticism-for-recent-public-remarks,https://web.archive.org/web/20231028021500/https://www.nytimes.com/live/2023/10/27/world/israel-hamas-war-gaza-news/the-national-security-adviser-has-drawn-criticism-for-recent-public-remarks,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpL2xpdmUvMjAyMy8xMC8yNy93b3JsZC9pc3JhZWwtaGFtYXMtd2FyLWdhemEtbmV3cy90aGUtbmF0aW9uYWwtc2VjdXJpdHktYWR2aXNlci1oYXMtZHJhd24tY3JpdGljaXNtLWZvci1yZWNlbnQtcHVibGljLXJlbWFya3M~
The Times’s Jerusalem bureau chief discusses the developing situation in Gaza.,2023-10-27,2023-10-28T02:41:59Z,en,nytimes.com,https://www.nytimes.com/live/2023/10/27/world/israel-hamas-war-gaza-news/the-timess-jerusalem-bureau-chief-discusses-the-developing-situation-in-gaza,https://web.archive.org/web/20231028024159id_/https://www.nytimes.com/live/2023/10/27/world/israel-hamas-war-gaza-news/the-timess-jerusalem-bureau-chief-discusses-the-developing-situation-in-gaza,https://web.archive.org/web/20231028024159/https://www.nytimes.com/live/2023/10/27/world/israel-hamas-war-gaza-news/the-timess-jerusalem-bureau-chief-discusses-the-developing-situation-in-gaza,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpL2xpdmUvMjAyMy8xMC8yNy93b3JsZC9pc3JhZWwtaGFtYXMtd2FyLWdhemEtbmV3cy90aGUtdGltZXNzLWplcnVzYWxlbS1idXJlYXUtY2hpZWYtZGlzY3Vzc2VzLXRoZS1kZXZlbG9waW5nLXNpdHVhdGlvbi1pbi1nYXph
"Maine releases names of mass shooting victims, search for suspect continues",2023-10-27,2023-10-28T02:19:00Z,en,cnbc.com,https://www.cnbc.com/2023/10/27/maine-shooting-manhunt-lewiston.html,https://web.archive.org/web/20231028021900id_/https://www.cnbc.com/2023/10/27/maine-shooting-manhunt-lewiston.html,https://web.archive.org/web/20231028021900/https://www.cnbc.com/2023/10/27/maine-shooting-manhunt-lewiston.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNuYmMpLzIwMjMvMTAvMjcvbWFpbmUtc2hvb3RpbmctbWFuaHVudC1sZXdpc3Rvbi5odG1s
"Manhunt continues for Maine shooting suspect; Families, friends remember victims",2023-10-27,2023-10-28T04:55:37Z,en,cbsnews.com,https://www.cbsnews.com/video/robert-card-manhunt-continues-for-maine-shooting-suspect-cops-looking-into-his-vehicles-weapons/,https://web.archive.org/web/20231028045537id_/https://www.cbsnews.com/video/robert-card-manhunt-continues-for-maine-shooting-suspect-cops-looking-into-his-vehicles-weapons/,https://web.archive.org/web/20231028045537/https://www.cbsnews.com/video/robert-card-manhunt-continues-for-maine-shooting-suspect-cops-looking-into-his-vehicles-weapons/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3ZpZGVvL3JvYmVydC1jYXJkLW1hbmh1bnQtY29udGludWVzLWZvci1tYWluZS1zaG9vdGluZy1zdXNwZWN0LWNvcHMtbG9va2luZy1pbnRvLWhpcy12ZWhpY2xlcy13ZWFwb25z
"Maine shooting suspect may have been targeting ex-girlfriend, officials say",2023-10-27,2023-10-28T02:02:00Z,en,cbsnews.com,https://www.cbsnews.com/video/robert-card-maine-shooting-suspect-may-have-been-targeting-ex-girlfriend/,https://web.archive.org/web/20231028020200id_/https://www.cbsnews.com/video/robert-card-maine-shooting-suspect-may-have-been-targeting-ex-girlfriend/,https://web.archive.org/web/20231028020200/https://www.cbsnews.com/video/robert-card-maine-shooting-suspect-may-have-been-targeting-ex-girlfriend/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3ZpZGVvL3JvYmVydC1jYXJkLW1haW5lLXNob290aW5nLXN1c3BlY3QtbWF5LWhhdmUtYmVlbi10YXJnZXRpbmctZXgtZ2lybGZyaWVuZA~~
Police could face challenges in search for Maine shooting suspect,2023-10-27,2023-10-28T09:08:28Z,en,cbsnews.com,https://www.cbsnews.com/video/police-face-challenges-in-search-maine-shooting-suspect/,https://web.archive.org/web/20231028090828id_/https://www.cbsnews.com/video/police-face-challenges-in-search-maine-shooting-suspect/,https://web.archive.org/web/20231028090828/https://www.cbsnews.com/video/police-face-challenges-in-search-maine-shooting-suspect/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3ZpZGVvL3BvbGljZS1mYWNlLWNoYWxsZW5nZXMtaW4tc2VhcmNoLW1haW5lLXNob290aW5nLXN1c3BlY3Q~
Manhunt for Maine massacre suspect Robert Card sparks alert at Canadian border as search history of Biden conspiracy theories emerges,2023-10-27,2023-10-28T07:38:57Z,en,nypost.com,https://nypost.com/2023/10/27/news/canadian-border-on-alert-for-suspected-gunman-robert-card/,https://web.archive.org/web/20231028073857id_/https://nypost.com/2023/10/27/news/canadian-border-on-alert-for-suspected-gunman-robert-card/,https://web.archive.org/web/20231028073857/https://nypost.com/2023/10/27/news/canadian-border-on-alert-for-suspected-gunman-robert-card/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55cG9zdCkvMjAyMy8xMC8yNy9uZXdzL2NhbmFkaWFuLWJvcmRlci1vbi1hbGVydC1mb3Itc3VzcGVjdGVkLWd1bm1hbi1yb2JlcnQtY2FyZA~~
"Maine mass shooting suspect has been found dead, ending search that put entire state on edge",2023-10-27,2023-10-29T01:35:09Z,en,politico.com,https://www.politico.com/news/2023/10/27/maine-mass-shooting-suspect-has-been-found-dead-official-says-00124086,https://web.archive.org/web/20231029013509id_/https://www.politico.com/news/2023/10/27/maine-mass-shooting-suspect-has-been-found-dead-official-says-00124086,https://web.archive.org/web/20231029013509/https://www.politico.com/news/2023/10/27/maine-mass-shooting-suspect-has-been-found-dead-official-says-00124086,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHBvbGl0aWNvKS9uZXdzLzIwMjMvMTAvMjcvbWFpbmUtbWFzcy1zaG9vdGluZy1zdXNwZWN0LWhhcy1iZWVuLWZvdW5kLWRlYWQtb2ZmaWNpYWwtc2F5cy0wMDEyNDA4Ng~~
"San Francisco police search for suspect in Fillmore District shooting that left 1 dead, 1 injured",2023-10-27,2023-10-28T02:29:26Z,en,cbsnews.com,https://www.cbsnews.com/sanfrancisco/news/san-francisco-police-search-for-suspect-in-fillmore-district-shooting-that-left-1-dead-1-injured/,https://web.archive.org/web/20231028022926id_/https://www.cbsnews.com/sanfrancisco/news/san-francisco-police-search-for-suspect-in-fillmore-district-shooting-that-left-1-dead-1-injured/,https://web.archive.org/web/20231028022926/https://www.cbsnews.com/sanfrancisco/news/san-francisco-police-search-for-suspect-in-fillmore-district-shooting-that-left-1-dead-1-injured/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3NhbmZyYW5jaXNjby9uZXdzL3Nhbi1mcmFuY2lzY28tcG9saWNlLXNlYXJjaC1mb3Itc3VzcGVjdC1pbi1maWxsbW9yZS1kaXN0cmljdC1zaG9vdGluZy10aGF0LWxlZnQtMS1kZWFkLTEtaW5qdXJlZA~~
Former Boston Police Commissioner Ed Davis on manhunt for Maine mass shooter,2023-10-27,2023-10-28T05:18:28Z,en,cbsnews.com,https://www.cbsnews.com/video/former-boston-police-commissioner-ed-davis-on-manhunt-for-maine-mass-shooter/,https://web.archive.org/web/20231028051828id_/https://www.cbsnews.com/video/former-boston-police-commissioner-ed-davis-on-manhunt-for-maine-mass-shooter/,https://web.archive.org/web/20231028051828/https://www.cbsnews.com/video/former-boston-police-commissioner-ed-davis-on-manhunt-for-maine-mass-shooter/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3ZpZGVvL2Zvcm1lci1ib3N0b24tcG9saWNlLWNvbW1pc3Npb25lci1lZC1kYXZpcy1vbi1tYW5odW50LWZvci1tYWluZS1tYXNzLXNob290ZXI~
Police still searching for Maine shootings suspect,2023-10-27,2023-10-28T08:48:34Z,en,cbsnews.com,https://www.cbsnews.com/newyork/video/police-still-searching-for-maine-shootings-suspect/,https://web.archive.org/web/20231028084834id_/https://www.cbsnews.com/newyork/video/police-still-searching-for-maine-shootings-suspect/,https://web.archive.org/web/20231028084834/https://www.cbsnews.com/newyork/video/police-still-searching-for-maine-shootings-suspect/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL25ld3lvcmsvdmlkZW8vcG9saWNlLXN0aWxsLXNlYXJjaGluZy1mb3ItbWFpbmUtc2hvb3RpbmdzLXN1c3BlY3Q~
He Threatened to Kill the President. Did He Deserve to Die?,2023-10-27,2023-10-29T02:35:39Z,en,politico.com,https://www.politico.com/news/magazine/2023/10/27/craig-robertson-fbi-shooting-utah-00123483,https://web.archive.org/web/20231029023539id_/https://www.politico.com/news/magazine/2023/10/27/craig-robertson-fbi-shooting-utah-00123483,https://web.archive.org/web/20231029023539/https://www.politico.com/news/magazine/2023/10/27/craig-robertson-fbi-shooting-utah-00123483,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHBvbGl0aWNvKS9uZXdzL21hZ2F6aW5lLzIwMjMvMTAvMjcvY3JhaWctcm9iZXJ0c29uLWZiaS1zaG9vdGluZy11dGFoLTAwMTIzNDgz
Playbook: What Dean Phillips will say in New Hampshire,2023-10-27,2023-10-29T01:31:07Z,en,politico.com,https://www.politico.com/newsletters/playbook/2023/10/27/what-dean-phillips-will-say-in-new-hampshire-00123937,https://web.archive.org/web/20231029013107id_/https://www.politico.com/newsletters/playbook/2023/10/27/what-dean-phillips-will-say-in-new-hampshire-00123937,https://web.archive.org/web/20231029013107/https://www.politico.com/newsletters/playbook/2023/10/27/what-dean-phillips-will-say-in-new-hampshire-00123937,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHBvbGl0aWNvKS9uZXdzbGV0dGVycy9wbGF5Ym9vay8yMDIzLzEwLzI3L3doYXQtZGVhbi1waGlsbGlwcy13aWxsLXNheS1pbi1uZXctaGFtcHNoaXJlLTAwMTIzOTM3
Afternoon Update: US-Iran tensions escalate; body found in search for Sydney sports coach; and the pitfalls of swinging couples,2023-10-27,2023-10-28T02:07:01Z,en,theguardian.com,https://www.theguardian.com/australia-news/2023/oct/27/afternoon-update-us-iran-tensions-escalate-body-found-in-search-for-sydney-sports-coach-and-the-pitfalls-of-swinging-couples,https://web.archive.org/web/20231028020701id_/https://www.theguardian.com/australia-news/2023/oct/27/afternoon-update-us-iran-tensions-escalate-body-found-in-search-for-sydney-sports-coach-and-the-pitfalls-of-swinging-couples,https://web.archive.org/web/20231028020701/https://www.theguardian.com/australia-news/2023/oct/27/afternoon-update-us-iran-tensions-escalate-body-found-in-search-for-sydney-sports-coach-and-the-pitfalls-of-swinging-couples,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHRoZWd1YXJkaWFuKS9hdXN0cmFsaWEtbmV3cy8yMDIzL29jdC8yNy9hZnRlcm5vb24tdXBkYXRlLXVzLWlyYW4tdGVuc2lvbnMtZXNjYWxhdGUtYm9keS1mb3VuZC1pbi1zZWFyY2gtZm9yLXN5ZG5leS1zcG9ydHMtY29hY2gtYW5kLXRoZS1waXRmYWxscy1vZi1zd2luZ2luZy1jb3VwbGVz
Investigation underway after police shooting at high school in South Gate,2023-10-27,2023-10-28T07:16:59Z,en,cbsnews.com,https://www.cbsnews.com/losangeles/news/officers-investigate-police-shooting-at-legacy-high-school/,https://web.archive.org/web/20231028071659id_/https://www.cbsnews.com/losangeles/news/officers-investigate-police-shooting-at-legacy-high-school/,https://web.archive.org/web/20231028071659/https://www.cbsnews.com/losangeles/news/officers-investigate-police-shooting-at-legacy-high-school/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL2xvc2FuZ2VsZXMvbmV3cy9vZmZpY2Vycy1pbnZlc3RpZ2F0ZS1wb2xpY2Utc2hvb3RpbmctYXQtbGVnYWN5LWhpZ2gtc2Nob29s
Feral horses to be shot from the air at Kosciuszko national park as entire ecosystem ‘under threat’,2023-10-27,2023-10-27T06:04:49Z,en,theguardian.com,https://www.theguardian.com/environment/2023/oct/27/feral-horses-to-be-shot-from-the-air-at-kosciuszko-national-park-as-entire-ecosystem-under-threat,https://web.archive.org/web/20231027060449id_/https://www.theguardian.com/environment/2023/oct/27/feral-horses-to-be-shot-from-the-air-at-kosciuszko-national-park-as-entire-ecosystem-under-threat,https://web.archive.org/web/20231027060449/https://www.theguardian.com/environment/2023/oct/27/feral-horses-to-be-shot-from-the-air-at-kosciuszko-national-park-as-entire-ecosystem-under-threat,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHRoZWd1YXJkaWFuKS9lbnZpcm9ubWVudC8yMDIzL29jdC8yNy9mZXJhbC1ob3JzZXMtdG8tYmUtc2hvdC1mcm9tLXRoZS1haXItYXQta29zY2l1c3prby1uYXRpb25hbC1wYXJrLWFzLWVudGlyZS1lY29zeXN0ZW0tdW5kZXItdGhyZWF0
Here’s what we know about the shootings.,2023-10-27,2023-10-28T02:09:27Z,en,nytimes.com,https://www.nytimes.com/live/2023/10/27/us/maine-shooting-lewiston-manhunt/heres-the-latest-on-the-shootings-and-the-manhunt,https://web.archive.org/web/20231028020927id_/https://www.nytimes.com/live/2023/10/27/us/maine-shooting-lewiston-manhunt/heres-the-latest-on-the-shootings-and-the-manhunt,https://web.archive.org/web/20231028020927/https://www.nytimes.com/live/2023/10/27/us/maine-shooting-lewiston-manhunt/heres-the-latest-on-the-shootings-and-the-manhunt,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpL2xpdmUvMjAyMy8xMC8yNy91cy9tYWluZS1zaG9vdGluZy1sZXdpc3Rvbi1tYW5odW50L2hlcmVzLXRoZS1sYXRlc3Qtb24tdGhlLXNob290aW5ncy1hbmQtdGhlLW1hbmh1bnQ~
Israel-Hamas War: Israeli Forces Step Up Bombardment and Make Another Incursion Into Gaza,2023-10-27,2023-10-29T03:14:33Z,en,nytimes.com,https://www.nytimes.com/live/2023/10/27/world/israel-hamas-war-gaza-news,https://web.archive.org/web/20231029031433id_/https://www.nytimes.com/live/2023/10/27/world/israel-hamas-war-gaza-news,https://web.archive.org/web/20231029031433/https://www.nytimes.com/live/2023/10/27/world/israel-hamas-war-gaza-news,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpL2xpdmUvMjAyMy8xMC8yNy93b3JsZC9pc3JhZWwtaGFtYXMtd2FyLWdhemEtbmV3cw~~
A suspect is found dead. A city exhales.,2023-10-27,2023-10-29T01:36:46Z,en,nytimes.com,https://www.nytimes.com/live/2023/10/27/us/maine-shooting-lewiston-manhunt/a-suspect-is-found-dead-a-city-exhales,https://web.archive.org/web/20231029013646id_/https://www.nytimes.com/live/2023/10/27/us/maine-shooting-lewiston-manhunt/a-suspect-is-found-dead-a-city-exhales,https://web.archive.org/web/20231029013646/https://www.nytimes.com/live/2023/10/27/us/maine-shooting-lewiston-manhunt/a-suspect-is-found-dead-a-city-exhales,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpL2xpdmUvMjAyMy8xMC8yNy91cy9tYWluZS1zaG9vdGluZy1sZXdpc3Rvbi1tYW5odW50L2Etc3VzcGVjdC1pcy1mb3VuZC1kZWFkLWEtY2l0eS1leGhhbGVz
Manhunt for Maine shooting suspect Robert Card prompts underwater searches,2023-10-27,2023-10-28T02:14:55Z,en,cbsnews.com,https://www.cbsnews.com/news/maine-shooting-suspect-search-underwater-robert-card/,https://web.archive.org/web/20231028021455id_/https://www.cbsnews.com/news/maine-shooting-suspect-search-underwater-robert-card/,https://web.archive.org/web/20231028021455/https://www.cbsnews.com/news/maine-shooting-suspect-search-underwater-robert-card/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL25ld3MvbWFpbmUtc2hvb3Rpbmctc3VzcGVjdC1zZWFyY2gtdW5kZXJ3YXRlci1yb2JlcnQtY2FyZA~~
"Maine Residents Are Warned to Expect a Long, Disruptive Search",2023-10-27,2023-10-28T06:48:27Z,en,nytimes.com,https://www.nytimes.com/2023/10/27/us/maine-shootings-suspect-search.html,https://web.archive.org/web/20231028064827id_/https://www.nytimes.com/2023/10/27/us/maine-shootings-suspect-search.html,https://web.archive.org/web/20231028064827/https://www.nytimes.com/2023/10/27/us/maine-shootings-suspect-search.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpLzIwMjMvMTAvMjcvdXMvbWFpbmUtc2hvb3RpbmdzLXN1c3BlY3Qtc2VhcmNoLmh0bWw~
Portraits of the Dead Emerge From Tragedy in Maine,2023-10-27,2023-10-29T02:07:26Z,en,nytimes.com,https://www.nytimes.com/2023/10/27/us/maine-shootings-victims.html,https://web.archive.org/web/20231029020726id_/https://www.nytimes.com/2023/10/27/us/maine-shootings-victims.html,https://web.archive.org/web/20231029020726/https://www.nytimes.com/2023/10/27/us/maine-shootings-victims.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpLzIwMjMvMTAvMjcvdXMvbWFpbmUtc2hvb3RpbmdzLXZpY3RpbXMuaHRtbA~~
"After Shooting, Maine Senators in the Spotlight on Guns",2023-10-27,2023-10-28T08:31:30Z,en,nytimes.com,https://www.nytimes.com/2023/10/27/us/politics/maine-assault-weapons-collins-king.html,https://web.archive.org/web/20231028083130id_/https://www.nytimes.com/2023/10/27/us/politics/maine-assault-weapons-collins-king.html,https://web.archive.org/web/20231028083130/https://www.nytimes.com/2023/10/27/us/politics/maine-assault-weapons-collins-king.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpLzIwMjMvMTAvMjcvdXMvcG9saXRpY3MvbWFpbmUtYXNzYXVsdC13ZWFwb25zLWNvbGxpbnMta2luZy5odG1s
Inmate fatally stabbed at Tennessee courthouse while waiting to appear before judge,2023-10-27,2023-10-28T02:45:56Z,en,foxnews.com,https://www.foxnews.com/us/inmate-fatally-stabbed-tennessee-courthouse-waiting-appear-judge,https://web.archive.org/web/20231028024556id_/https://www.foxnews.com/us/inmate-fatally-stabbed-tennessee-courthouse-waiting-appear-judge,https://web.archive.org/web/20231028024556/https://www.foxnews.com/us/inmate-fatally-stabbed-tennessee-courthouse-waiting-appear-judge,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGZveG5ld3MpL3VzL2lubWF0ZS1mYXRhbGx5LXN0YWJiZWQtdGVubmVzc2VlLWNvdXJ0aG91c2Utd2FpdGluZy1hcHBlYXItanVkZ2U~
Indiana police officer fatally shoots trespassing suspect inside Burger King,2023-10-27,2023-10-28T03:38:17Z,en,foxnews.com,https://www.foxnews.com/us/indiana-police-officer-fatally-shoots-trespassing-suspect-burger-king,https://web.archive.org/web/20231028033817id_/https://www.foxnews.com/us/indiana-police-officer-fatally-shoots-trespassing-suspect-burger-king,https://web.archive.org/web/20231028033817/https://www.foxnews.com/us/indiana-police-officer-fatally-shoots-trespassing-suspect-burger-king,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGZveG5ld3MpL3VzL2luZGlhbmEtcG9saWNlLW9mZmljZXItZmF0YWxseS1zaG9vdHMtdHJlc3Bhc3Npbmctc3VzcGVjdC1idXJnZXIta2luZw~~
Maine shooting: could red flag laws have prevented the violence?,2023-10-27,2023-10-28T05:01:32Z,en,theguardian.com,https://www.theguardian.com/us-news/2023/oct/27/maine-shooting-suspect-violence-army-reservist,https://web.archive.org/web/20231028050132id_/https://www.theguardian.com/us-news/2023/oct/27/maine-shooting-suspect-violence-army-reservist,https://web.archive.org/web/20231028050132/https://www.theguardian.com/us-news/2023/oct/27/maine-shooting-suspect-violence-army-reservist,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHRoZWd1YXJkaWFuKS91cy1uZXdzLzIwMjMvb2N0LzI3L21haW5lLXNob290aW5nLXN1c3BlY3QtdmlvbGVuY2UtYXJteS1yZXNlcnZpc3Q~
Washington County DA stands by decision not to charge officer in Eduardo Hoover Jr.'s shooting death,2023-10-27,2023-10-28T02:52:48Z,en,cbsnews.com,https://www.cbsnews.com/pittsburgh/video/washington-county-da-stands-by-decision-not-to-charge-officer-in-eduardo-hoover-jr-s-shooting-death/,https://web.archive.org/web/20231028025248id_/https://www.cbsnews.com/pittsburgh/video/washington-county-da-stands-by-decision-not-to-charge-officer-in-eduardo-hoover-jr-s-shooting-death/,https://web.archive.org/web/20231028025248/https://www.cbsnews.com/pittsburgh/video/washington-county-da-stands-by-decision-not-to-charge-officer-in-eduardo-hoover-jr-s-shooting-death/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3BpdHRzYnVyZ2gvdmlkZW8vd2FzaGluZ3Rvbi1jb3VudHktZGEtc3RhbmRzLWJ5LWRlY2lzaW9uLW5vdC10by1jaGFyZ2Utb2ZmaWNlci1pbi1lZHVhcmRvLWhvb3Zlci1qci1zLXNob290aW5nLWRlYXRo
‘It was terrifying’: Maine residents describe lockdown after shootings,2023-10-27,2023-10-28T05:38:43Z,en,theguardian.com,https://www.theguardian.com/us-news/2023/oct/27/maine-lewiston-mass-shooting-residents-lockdown,https://web.archive.org/web/20231028053843id_/https://www.theguardian.com/us-news/2023/oct/27/maine-lewiston-mass-shooting-residents-lockdown,https://web.archive.org/web/20231028053843/https://www.theguardian.com/us-news/2023/oct/27/maine-lewiston-mass-shooting-residents-lockdown,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHRoZWd1YXJkaWFuKS91cy1uZXdzLzIwMjMvb2N0LzI3L21haW5lLWxld2lzdG9uLW1hc3Mtc2hvb3RpbmctcmVzaWRlbnRzLWxvY2tkb3du
Hours-Long Migrant Gang Gun Battle Leave Three Dead in Central Europe,2023-10-27,2023-10-29T02:10:05Z,en,breitbart.com,https://www.breitbart.com/europe/2023/10/27/hours-long-migrant-gang-gun-battle-leaves-three-dead-in-central-europe-at-hungarys-border/,https://web.archive.org/web/20231029021005id_/https://www.breitbart.com/europe/2023/10/27/hours-long-migrant-gang-gun-battle-leaves-three-dead-in-central-europe-at-hungarys-border/,https://web.archive.org/web/20231029021005/https://www.breitbart.com/europe/2023/10/27/hours-long-migrant-gang-gun-battle-leaves-three-dead-in-central-europe-at-hungarys-border/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGJyZWl0YmFydCkvZXVyb3BlLzIwMjMvMTAvMjcvaG91cnMtbG9uZy1taWdyYW50LWdhbmctZ3VuLWJhdHRsZS1sZWF2ZXMtdGhyZWUtZGVhZC1pbi1jZW50cmFsLWV1cm9wZS1hdC1odW5nYXJ5cy1ib3JkZXI~
Commemorating the 11 lives taken five years ago in Pittsburgh synagogue shooting,2023-10-27,2023-10-29T01:29:02Z,en,cbsnews.com,https://www.cbsnews.com/pittsburgh/news/commemorating-the-11-lives-taken-five-years-ago-in-pittsburgh-synagogue-shooting/,https://web.archive.org/web/20231029012902id_/https://www.cbsnews.com/pittsburgh/news/commemorating-the-11-lives-taken-five-years-ago-in-pittsburgh-synagogue-shooting/,https://web.archive.org/web/20231029012902/https://www.cbsnews.com/pittsburgh/news/commemorating-the-11-lives-taken-five-years-ago-in-pittsburgh-synagogue-shooting/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3BpdHRzYnVyZ2gvbmV3cy9jb21tZW1vcmF0aW5nLXRoZS0xMS1saXZlcy10YWtlbi1maXZlLXllYXJzLWFnby1pbi1waXR0c2J1cmdoLXN5bmFnb2d1ZS1zaG9vdGluZw~~
"Robert Card, Maine shooting suspect, found dead",2023-10-27,2023-10-29T01:33:46Z,en,newsweek.com,https://www.newsweek.com/robert-card-maine-shooting-suspect-found-dead-authorities-1838784,https://web.archive.org/web/20231029013346id_/https://www.newsweek.com/robert-card-maine-shooting-suspect-found-dead-authorities-1838784,https://web.archive.org/web/20231029013346/https://www.newsweek.com/robert-card-maine-shooting-suspect-found-dead-authorities-1838784,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG5ld3N3ZWVrKS9yb2JlcnQtY2FyZC1tYWluZS1zaG9vdGluZy1zdXNwZWN0LWZvdW5kLWRlYWQtYXV0aG9yaXRpZXMtMTgzODc4NA~~
What We Know About the Shootings in Maine,2023-10-27,2023-10-28T04:07:08Z,en,nytimes.com,https://www.nytimes.com/article/lewiston-maine-shootings.html,https://web.archive.org/web/20231028040708id_/https://www.nytimes.com/article/lewiston-maine-shootings.html,https://web.archive.org/web/20231028040708/https://www.nytimes.com/article/lewiston-maine-shootings.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpL2FydGljbGUvbGV3aXN0b24tbWFpbmUtc2hvb3RpbmdzLmh0bWw~
Maine mass shooting suspect Robert Card dead of apparent self-inflicted gunshot wound after two-day manhunt,2023-10-27,2023-10-29T03:25:25Z,en,nypost.com,https://nypost.com/2023/10/27/news/maine-mass-shooting-suspect-robert-card-found-dead-after-two-day-manhunt/,https://web.archive.org/web/20231029032525id_/https://nypost.com/2023/10/27/news/maine-mass-shooting-suspect-robert-card-found-dead-after-two-day-manhunt/,https://web.archive.org/web/20231029032525/https://nypost.com/2023/10/27/news/maine-mass-shooting-suspect-robert-card-found-dead-after-two-day-manhunt/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55cG9zdCkvMjAyMy8xMC8yNy9uZXdzL21haW5lLW1hc3Mtc2hvb3Rpbmctc3VzcGVjdC1yb2JlcnQtY2FyZC1mb3VuZC1kZWFkLWFmdGVyLXR3by1kYXktbWFuaHVudA~~
